cat,Class_num,area,perimeter,compact,opt_blue_min,opt_blue_max,opt_blue_range,opt_blue_mean,opt_blue_stddev,opt_blue_sum,opt_blue_median,opt_green_min,opt_green_max,opt_green_range,opt_green_mean,opt_green_stddev,opt_green_sum,opt_green_median,opt_nir_min,opt_nir_max,opt_nir_range,opt_nir_mean,opt_nir_stddev,opt_nir_sum,opt_nir_median,opt_red_min,opt_red_max,opt_red_range,opt_red_mean,opt_red_stddev,opt_red_sum,opt_red_median,NDVI_min,NDVI_max,NDVI_range,NDVI_mean,NDVI_stddev,NDVI_sum,NDVI_median,Brightness_min,Brightness_max,Brightness_range,Brightness_mean,Brightness_stddev,Brightness_sum,Brightness_median,nDSM_min,nDSM_max,nDSM_range,nDSM_mean,nDSM_stddev,nDSM_sum,nDSM_median
5372846,41,272.999999995,369,6.29999363432,264,393,129,328.445054945,18.765267369,358662,329.0,340,613,273,488.215201465,37.3374183522,533131,490.0,386,818,432,559.987179487,60.8668141634,611506,553.0,364,774,410,558.153846154,55.1760598157,609504,557.0,-0.178133830428,0.145896658301,0.324030488729,0.00132500325066,0.052986547182,1.44690354972,0.00775863,968,1780,812,1374.81410256,107.313818939,1501297,1376.0,-0.0484619140625,3.39532470703,3.44378662109,0.323696318127,0.816148782995,353.476379395,0.0
5392439,51,4.00000000047,14,1.9746635423,219,291,72,243.5,17.7799043867,3896,243.0,279,396,117,324.625,29.7360786756,5194,331.0,478,686,208,552.125,46.7812395625,8834,550.5,238,426,188,317.5625,47.7597748503,5081,330.5,0.224137932062,0.335195541382,0.11105760932,0.27292822022,0.0383328786626,4.36685152352,0.26042,736,1113,377,885.6875,94.2488187923,14171,906.5,0.0,0.488525390625,0.488525390625,0.18049621582,0.198710283571,2.88793945312,0.0376892
5431889,21,4320.49999999,1305,5.60065182693,243,321,78,276.006480731,6.02063762659,4769944,276.0,340,456,116,388.758882074,11.4132490249,6718531,389.0,538,763,225,644.839023261,28.6953338154,11144108,644.0,430,631,201,542.026675153,24.8601698844,9367305,542.0,0.0431244932115,0.145129218698,0.102004725486,0.0866515857146,0.00956231003033,1497.51270432,0.0854353,1025,1403,378,1206.79203796,40.2136627924,20855780,1207.5,-0.142272949219,2.42440795898,2.5666809082,0.102741165082,0.188208578936,1775.57281494,0.0
5292783,14,2507.24999966,875,4.9295162325,220,517,297,309.154452089,14.2310526343,3100510,307.0,289,751,462,425.897896101,24.9668110452,4271330,422.0,423,915,492,580.366836175,48.8481639973,5820499,574.0,298,1071,773,509.694984545,49.330954995,5111731,500.0,-0.0785498470068,0.217391297221,0.295941144228,0.0653101388719,0.0183402605788,654.995382747,0.0651118,821,2339,1518,1244.74733274,83.6750582881,12483571,1230.0,0.0281677246094,1.46942138672,1.44125366211,0.796486727796,0.203598989441,7987.96539307,0.792572
5305581,51,542.25000002,670,8.11652424613,98,576,478,250.662056247,35.5805651906,543686,250.0,192,879,687,343.538497003,58.0194282158,745135,339.0,314,1195,881,647.510834486,144.580868292,1404451,636.0,83,1057,974,352.292761641,74.3955978373,764123,347.0,0.02662993595,0.618644058704,0.592014122754,0.291478507056,0.0778643263777,632.216881804,0.294606,579,2512,1933,946.493314892,152.177822013,2052944,938.0,-0.255645751953,4.87448120117,5.13012695312,1.26470910684,1.40785873887,2743.15405273,0.662048
5261125,11,29.2500000007,30,1.56478036349,331,415,84,376.153846154,14.8269882048,44010,375.0,440,596,156,541.957264957,23.9816144543,63409,544.0,522,773,251,643.803418803,45.6754135954,75325,638.0,482,689,207,604.888888889,35.6403636004,70772,607.0,-0.0243137255311,0.130116954446,0.154430679977,0.0308048305854,0.0309189059617,3.60416517849,0.0273063,1267,1642,375,1523.0,56.5378626633,178191,1530.0,-0.0225524902344,3.29040527344,3.31295776367,0.355548565204,0.715446162346,41.5991821289,0.0
5190659,14,226.750000024,243,4.55226665705,246,505,259,297.48401323,10.3728994602,269818,298.0,345,754,409,419.448732084,16.1472129907,380440,419.0,503,960,457,595.33076075,22.178855306,539965,593.0,358,1036,678,489.296582139,27.8715200715,443792,487.0,-0.0380761511624,0.176848873496,0.214925024658,0.0980857708209,0.0139981901079,88.9637941346,0.097561,956,2295,1339,1206.22932745,52.6255761754,1094050,1203.0,-0.171905517578,1.0419921875,1.21389770508,0.275296481468,0.268788832514,249.693908691,0.347656
5304963,22,8903.5,3949,11.805973939,265,456,191,361.98904925,13.9644428576,12891878,362.0,378,698,320,544.093109451,24.6180956443,19377332,544.0,685,1112,427,909.482506879,40.9538914151,32390310,910.0,427,981,554,721.222412534,40.6666996337,25685615,723.0,0.0412698425353,0.259323507547,0.218053665012,0.115721193439,0.0136958775449,4121.29458315,0.11583,1070,2135,1065,1627.30457124,76.6936530499,57954825,1628.0,-0.214477539062,1.4743347168,1.68881225586,0.159912940566,0.180820153336,5695.13946533,0.123413
5209992,11,161.250000003,67,1.48840119157,277,448,171,404.173643411,15.6115913971,260692,407.0,351,640,289,581.700775194,23.8560037334,375197,585.0,402,922,520,621.83875969,44.2891001168,401086,613.0,335,819,484,616.348837209,35.3915969449,397545,612.0,-0.0454545468092,0.0934579446912,0.1389124915,0.00413602797275,0.0172553817927,2.66773804242,0.000809717,963,1873,910,1602.22325581,64.4285536772,1033434,1605.0,0.269378662109,4.97375488281,4.7043762207,3.71811774202,0.761237803385,2398.1859436,3.94885
5172098,41,456.249999998,251,3.31487648395,266,370,104,334.056986301,16.5145692992,609654,335.0,380,581,201,514.150684932,39.8491509106,938325,512.0,387,783,396,502.703013699,47.0409616516,917433,496.0,382,706,324,589.675068493,63.5858531506,1076157,591.0,-0.257346391678,0.204166665673,0.461513057351,-0.0783159083889,0.06926142688,-142.92653281,-0.0865562,1036,1642,606,1437.88273973,117.714525602,2624136,1436.0,-0.0728454589844,2.4130859375,2.48593139648,0.0928933506796,0.384107759509,169.53036499,0.0
5256299,33,2557.0,1600,8.92585210535,188,336,148,260.062866641,13.3166240915,2659923,258.5,246,507,261,362.168459132,25.752694717,3704259,359.0,549,1173,624,849.882283926,74.3517955818,8692596,847.0,172,625,453,363.877199844,42.5973175098,3721736,359.0,0.238482385874,0.574257433414,0.335775047541,0.400514212495,0.0469431500632,4096.4593654,0.400339,606,1446,840,986.108525616,77.5862442504,10085918,976.0,-0.179718017578,1.30844116211,1.48815917969,0.151549394866,0.194901455237,1550.04721069,0.0857849
5185700,32,343.999999997,177,2.69208713775,224,321,97,267.940406977,13.7751649573,368686,267.0,326,499,173,403.936046512,24.4293650156,555816,402.0,851,1194,343,1023.18023256,49.4246791752,1407896,1020.5,260,540,280,387.422238372,36.4355284331,533093,384.0,0.350571244955,0.556235671043,0.205664426088,0.451503691112,0.0286164652793,621.26907897,0.452617,819,1343,524,1059.29869186,72.7973365419,1457595,1051.5,-0.112762451172,0.480407714844,0.593170166016,0.0425551658453,0.0909521896647,58.5559082031,0.0
5150788,21,117.499999997,79,2.05590586739,287,702,415,367.887234043,52.013521634,172907,355.0,402,1072,670,539.3,78.282123445,253471,521.0,563,1161,598,788.20212766,96.7060230239,370455,782.5,443,1341,898,671.987234043,78.5193826647,315834,671.0,-0.071942448616,0.187728270888,0.259670719504,0.0788539041657,0.0484601226267,37.0613349579,0.0886108,1193,3115,1922,1579.17446809,194.133063018,742212,1552.0,1.90151977539,3.19052124023,1.28900146484,2.21845209649,0.348186707086,1042.67248535,2.03903
5155252,33,1508.24999998,793,5.76012075845,210,368,158,279.024200232,18.771451475,1683353,276.0,297,573,276,416.804243328,33.7896443437,2514580,412.0,616,1239,623,901.939333665,81.2948376032,5441400,891.0,303,654,351,430.282943809,52.3268743195,2595897,422.0,0.224652081728,0.492561995983,0.267909914255,0.354773878441,0.0395716410771,2140.35080864,0.352727,848,1585,737,1126.11138737,102.48457869,6793830,1110.0,-0.127960205078,1.17984008789,1.30780029297,0.0429332700907,0.113137706431,259.016418457,0.0
5143241,32,1039.24999999,265,2.31889415204,234,368,134,302.936733221,12.8638842923,1259308,303.0,318,542,224,429.864084676,22.6052304042,1786945,430.0,570,1001,431,789.640365648,42.8947146205,3282535,786.0,313,660,347,504.272552321,40.129727685,2096261,503.0,0.0831234231591,0.348684221506,0.265560798347,0.221213107467,0.0247283672437,919.582887739,0.221267,865,1556,691,1237.07337022,74.0233054701,5142514,1236.0,-0.202911376953,1.64495849609,1.84786987305,0.208403711454,0.211282567763,866.334228516,0.1987
5447563,14,6555.24999998,2955,10.2957484606,211,719,508,289.028755578,10.2232438147,7578623,289.0,256,1033,777,387.397925327,17.1882902881,10157961,388.0,303,1231,928,507.966973037,31.4120863937,13319402,507.0,211,1407,1196,443.16101598,29.5988435071,11620125,443.0,-0.0667172074318,0.241007193923,0.307724401355,0.0682777089622,0.0136223782912,1790.3098067,0.0671067,681,3159,2478,1119.58769688,53.8470147273,29356709,1121.0,-0.446868896484,2.81509399414,3.26196289062,0.364219531974,0.509295872207,9550.2003479,0.04245
5129499,34,301.500000012,225,3.65539175444,211,291,80,246.956053068,9.84012628226,297829,246.0,293,445,152,365.531509121,16.6280722957,440831,365.0,771,1185,414,1033.47512438,35.4368701956,1246371,1032.0,231,458,227,312.925373134,25.276338144,377388,311.0,0.41656050086,0.611438155174,0.194877654314,0.535506782124,0.0277126208195,645.821179241,0.536337,736,1192,456,925.412935323,49.7870952914,1116048,921.0,-0.104736328125,0.503387451172,0.608123779297,0.0336931522806,0.0770625010673,40.6339416504,0.0
5110018,22,19.5000000016,32,2.04422050665,422,467,45,450.012820513,7.66860664933,35101,450.5,659,736,77,702.91025641,13.6054154918,54827,702.5,1075,1155,80,1106.80769231,15.3372829576,86331,1107.0,882,963,81,917.333333333,17.9783820802,71552,919.0,0.084302328527,0.109100051224,0.0247977226973,0.0936526702001,0.00501609295579,7.3049082756,0.0926115,1967,2158,191,2070.25641026,33.8698246676,161480,2072.0,0.00387573242188,0.470611572266,0.466735839844,0.229312212039,0.110414642631,17.8863525391,0.223831
5080906,33,687.50000001,512,5.50844069019,232,326,94,269.061090909,13.407321429,739918,267.0,303,498,195,383.649454545,25.9954406784,1055036,380.0,620,1042,422,812.937818182,57.8535403707,2235579,810.0,270,567,297,403.335272727,41.7171117215,1109172,398.0,0.215017065406,0.453201979399,0.238184913993,0.337358145036,0.0395237506302,927.73489885,0.340621,805,1371,566,1056.04581818,77.4854267281,2904126,1045.5,-0.0978393554688,1.16320800781,1.26104736328,0.0607382146662,0.113069394791,167.030090332,0.0
5074871,12,35.4999999963,84,3.9770420011,195,301,106,240.563380282,21.8088574811,34160,242.0,240,419,179,319.697183099,35.5178965872,45397,322.0,399,686,287,534.007042254,65.3547735768,75829,541.0,216,482,266,310.197183099,47.4073209175,44048,315.0,0.155127078295,0.385749399662,0.230622321367,0.266233015333,0.0482178905193,37.8050881773,0.260562,669,1202,533,870.457746479,100.817267638,123605,876.0,0.215148925781,1.49868774414,1.28353881836,0.727943312954,0.311158842833,103.367950439,0.784058
5081187,34,323.250000006,131,2.05540352434,195,325,130,239.021655066,14.7053397623,309055,240.0,250,501,251,337.179427688,32.9633180173,435973,345.0,579,1261,682,979.728538283,155.210770841,1266789,1027.0,166,450,284,278.889404486,35.84463321,360604,280.0,0.335793346167,0.67552447319,0.339731127024,0.552280042859,0.0579485264488,714.098095417,0.564655,627,1223,596,855.090487239,78.2856945513,1105632,865.0,-0.0575561523438,1.24349975586,1.3010559082,0.14294952841,0.188370177255,184.833740234,0.100922
5072758,11,38.9999999995,32,1.44548218256,321,516,195,373.724358974,36.6467149187,58301,363.0,488,771,283,559.538461538,48.0339602908,87288,549.0,1022,1368,346,1241.8974359,54.8888363185,193736,1252.0,853,1364,511,1170.75,78.1603894205,182637,1187.0,-0.00687980558723,0.10150963068,0.108389436267,0.0301666685749,0.0169058333604,4.70600029768,0.0263371,1784,2646,862,2104.01282051,97.771514596,328226,2094.5,4.08825683594,5.02456665039,0.936309814453,4.47838279528,0.19173939541,698.627716064,4.51857
5020067,12,4.0,13,1.83361614653,223,289,66,250.0,20.3008620507,4000,239.5,259,395,136,318.125,41.8820889522,5090,317.0,345,537,192,436.375,61.471411038,6982,438.0,199,408,209,298.0,66.2778243457,4768,298.5,0.136507943273,0.26838234067,0.131874397397,0.195242735557,0.0409062224307,3.12388376892,0.203518,681,1086,405,866.125,127.004367543,13858,860.5,-3.0517578125e-05,-3.0517578125e-05,0.0,-3.0517578125e-05,0.0,-0.00048828125,-3.05176e-05
5016351,34,15.25,18,1.30026733143,218,272,54,245.836065574,11.026317739,14996,247.0,291,380,89,341.639344262,20.6945251229,20840,343.0,851,1226,375,1012.91803279,98.5457029832,61788,1011.0,229,352,123,286.262295082,24.7405564957,17462,289.0,0.489891141653,0.63280659914,0.142915457487,0.557815359753,0.0383040093644,34.0267369449,0.556497,739,1004,265,873.737704918,55.28196031,53298,878.0,-3.0517578125e-05,1.35675048828,1.35678100586,0.413322573803,0.407672437429,25.212677002,0.247375
5076496,21,2790.99999992,2305,12.3079600942,189,654,465,338.21963454,23.0694344261,3775884,336.0,258,994,736,522.579272662,37.9254095993,5834075,522.0,510,1177,667,882.449032605,71.4281954228,9851661,895.0,261,1204,943,697.559118595,63.0400323676,7787550,708.0,-0.0286202486604,0.322957187891,0.351577436551,0.117398325134,0.0249866937223,1310.6349018,0.117157,708,2852,2144,1558.3580258,114.791580477,17397509,1567.0,-0.327392578125,2.57476806641,2.90216064453,0.140046713216,0.346441894437,1563.48150635,0.0
4976525,21,103.75,197,5.45591055047,291,472,181,331.893975904,15.5308736393,137736,331.0,419,704,285,497.763855422,25.5467847613,206572,497.0,771,1093,322,879.103614458,41.712398682,364828,878.0,537,979,442,676.245783133,42.4324532007,280642,678.0,0.0550193041563,0.178899079561,0.123879775405,0.130771792097,0.0209691601211,54.2702937201,0.128788,1265,2155,890,1505.90361446,76.8008870521,624950,1509.0,-0.109527587891,1.34716796875,1.45669555664,0.271627991458,0.336016213714,112.725616455,0.172638
5861526,14,9185.99999949,5930,17.4536611749,205,963,758,295.029093185,10.1858677752,10840549,295.0,251,1556,1305,411.757701938,16.7179489346,15129625,413.0,316,2147,1831,599.502122796,28.460656643,22028106,598.0,230,2465,2235,516.884280427,28.1201670306,18992396,517.0,-0.0689505636692,0.22255192697,0.29150249064,0.0741433102006,0.0135542443822,2724.32179001,0.0719697,718,4984,4266,1223.67107555,50.6383162861,44962570,1226.0,-0.548461914062,4.15383911133,4.70230102539,0.272784757375,0.556228500527,10023.203125,0.0104523
4916536,11,177.500000003,104,2.20206040806,281,550,269,452.345070423,50.7969786412,321165,433.0,415,807,392,630.601408451,76.4815378495,447727,594.0,478,992,514,658.992957746,78.9851025781,467885,634.5,393,898,505,668.311267606,80.9384239073,474501,642.5,-0.0701107010245,0.276344865561,0.346455566585,-0.00683685490332,0.0295474812688,-4.85416698136,-0.0124104,1140,2125,985,1751.25774648,200.670130245,1243393,1640.5,0.846832275391,4.33703613281,3.49020385742,3.55384624642,0.376787000786,2523.23083496,3.6499
5012524,34,1338.50000002,1363,10.5094922934,171,356,185,262.732723198,17.1666039497,1406671,262.0,238,564,326,366.594322002,31.6517780197,1962746,367.0,271,1161,890,890.508218155,92.1997860563,4767781,901.0,96,568,472,349.512327232,51.658601155,1871289,349.0,0.202807024121,0.652068138123,0.449261114001,0.436691877916,0.057749496672,2338.04831436,0.438115,562,1488,926,978.839372432,98.1928224519,5240706,979.0,-0.429718017578,6.00671386719,6.43643188477,0.85562692385,1.54225684563,4581.02655029,0.00146484
4947983,51,9.24999999907,25,2.3188049047,213,270,57,243.891891892,13.2864161149,9024,245.0,280,379,99,328.135135135,19.0265279419,12141,328.0,512,685,173,616.0,45.0075068814,22792,625.0,259,427,168,345.054054054,32.5824906933,12767,349.0,0.225955963135,0.331282049417,0.105326086283,0.282433157032,0.0334502901468,10.4500268102,0.296017,759,1064,305,917.081081081,62.1221022505,33932,924.0,1.05776977539,2.86352539062,1.80575561523,1.7145649678,0.431030085642,63.4389038086,1.81693
4925357,11,21.2499999991,23,1.40748390357,372,567,195,461.847058824,31.9372568281,39257,466.0,484,794,310,658.929411765,43.1829999871,56009,666.0,575,917,342,778.635294118,50.4347795635,66184,773.0,476,960,484,736.258823529,60.612200857,62582,729.0,-0.0229088980705,0.0941960066557,0.117104904726,0.0286555042655,0.0199737784639,2.43571786257,0.0293296,1332,2321,989,1857.03529412,125.894301797,157848,1875.0,-0.000823974609375,2.30743408203,2.30825805664,0.68586102654,0.323985016381,58.2981872559,0.655609
4911854,11,178.750000004,93,1.96225295289,223,442,219,349.528671329,32.775868708,249913,357.0,294,678,384,522.738461538,61.8184584685,373758,537.0,450,982,532,732.187412587,74.7643653826,523514,732.0,326,931,605,667.444755245,92.900974182,477223,678.0,-0.0769230797887,0.212121218443,0.289044298232,0.0487188309533,0.0472370616882,34.8339641316,0.0400605,881,1959,1078,1539.71188811,172.954760441,1100894,1575.0,-3.0517578125e-05,3.80517578125,3.80520629883,2.48060947231,1.2355668288,1773.63577271,2.9953
4908853,12,4.00000000023,13,1.83361614648,227,292,65,251.375,18.6442853175,4022,245.0,298,415,117,336.3125,33.8003675091,5381,322.0,448,688,240,564.75,60.9030992643,9036,565.0,268,437,169,325.4375,50.1534753905,5207,305.0,0.203036054969,0.342497140169,0.1394610852,0.270684958436,0.0430037872416,4.33095933497,0.265595,793,1144,351,913.125,102.247784206,14610,871.0,-0.0289306640625,0.466003417969,0.494934082031,0.166622161865,0.187916705475,2.66595458984,0.0337372
4941538,34,331.49999999,172,2.66490510347,187,292,105,254.570889894,9.64094603162,337561,254.0,248,437,189,364.026395173,16.7730858034,482699,364.0,621,1287,666,1065.11085973,68.5767655842,1412337,1070.0,129,455,326,320.954751131,29.5740919018,425586,320.0,0.426952153444,0.728706598282,0.301754444838,0.536694956828,0.0365990227695,711.657512754,0.535639,564,1174,610,939.552036199,54.1788969335,1245846,937.5,-0.130493164062,1.10458374023,1.2350769043,0.178182748648,0.226506517527,236.270324707,0.0794373
4893722,34,24.0,27,1.55472367262,240,284,44,260.583333333,9.692852464,25016,258.0,354,411,57,381.802083333,13.38891005,36653,380.5,932,1163,231,1052.375,48.7321014151,101028,1042.0,253,373,120,329.010416667,19.419435492,31585,327.0,0.470332860947,0.572995781898,0.102662920952,0.523547147401,0.0224214952793,50.2605261505,0.523281,882,1057,175,971.395833333,37.9048917156,93254,967.5,-0.134094238281,0.741485595703,0.875579833984,0.380537668864,0.19397380904,36.5316162109,0.416183
4841308,21,299.750000003,321,5.23022659262,219,323,104,280.721434529,8.09642468549,336585,280.0,318,471,153,405.854045038,12.1524737022,486619,406.0,657,838,181,772.764804003,18.6437492679,926545,774.0,457,704,247,633.663886572,18.0773877684,759763,634.0,0.0553977265954,0.179533213377,0.124135486782,0.098958319269,0.00787337368024,118.651024804,0.0985325,994,1485,491,1320.23936614,34.132869724,1582967,1321.0,-0.243011474609,1.66885375977,1.91186523438,0.12182632459,0.248402435675,146.069763184,0.0
4854350,12,3.25,10,1.56478036351,191,251,60,218.076923077,17.3757635735,2835,218.0,248,333,85,284.461538462,24.9202277574,3698,273.0,393,541,148,465.230769231,39.4542653366,6048,468.0,231,360,129,290.076923077,38.9288533263,3771,277.0,0.182648405433,0.303988993168,0.121340587735,0.233908974207,0.0411139217483,3.0408166647,0.224299,674,942,268,792.615384615,79.1721964227,10304,757.0,0.637298583984,1.5260925293,0.888793945312,0.965911865234,0.322788110637,12.556854248,0.906494
4818297,34,422.000000007,459,6.30306125927,190,358,168,241.015995261,13.8076359491,406835,241.0,231,564,333,344.32464455,28.2733786875,581220,344.0,734,1292,558,1011.87736967,80.6439706934,1708049,1007.5,154,412,258,291.537322275,33.3961895893,492115,294.0,0.423347383738,0.730569958687,0.307222574949,0.552830335847,0.0371274330281,933.17760691,0.54967,576,1333,757,876.877962085,71.3953384224,1480170,881.0,-0.0898742675781,1.59466552734,1.68453979492,0.159818495619,0.358244870982,269.773620605,0.0
